ANA
1/4/2017 DET vs. ANA
1/6/2017 ARI vs. ANA
1/8/2017 MIN vs. ANA

ARI
1/4/2017 ARI vs. VAN
1/6/2017 ARI vs. ANA
1/7/2017 NYI vs. ARI

BOS
1/5/2017 EDM vs. BOS
1/7/2017 BOS vs. FLA
1/8/2017 BOS vs. CAR

BUF
1/3/2017 BUF vs. NYR
1/5/2017 BUF vs. CHI
1/7/2017 WPG vs. BUF

CAR
1/3/2017 NJD vs. CAR
1/5/2017 CAR vs. STL
1/6/2017 CAR vs. CHI
1/8/2017 BOS vs. CAR

CBJ
1/3/2017 EDM vs. CBJ
1/5/2017 CBJ vs. WSH
1/7/2017 NYR vs. CBJ
1/8/2017 PHI vs. CBJ

CGY
1/4/2017 COL vs. CGY
1/6/2017 CGY vs. VAN
1/7/2017 VAN vs. CGY
1/9/2017 CGY vs. WPG

CHI
1/5/2017 BUF vs. CHI
1/6/2017 CAR vs. CHI
1/8/2017 NSH vs. CHI

COL
1/4/2017 COL vs. CGY
1/6/2017 NYI vs. COL

DAL
1/4/2017 MTL vs. DAL
1/7/2017 DAL vs. STL
1/9/2017 DAL vs. LAK

DET
1/4/2017 DET vs. ANA
1/5/2017 DET vs. LAK
1/7/2017 DET vs. SJS

EDM
1/3/2017 EDM vs. CBJ
1/5/2017 EDM vs. BOS
1/7/2017 EDM vs. NJD
1/8/2017 EDM vs. OTT

FLA
1/4/2017 WPG vs. FLA
1/6/2017 NSH vs. FLA
1/7/2017 BOS vs. FLA
1/9/2017 FLA vs. NJD

LAK
1/3/2017 LAK vs. SJS
1/5/2017 DET vs. LAK
1/7/2017 MIN vs. LAK
1/9/2017 DAL vs. LAK

MIN
1/5/2017 MIN vs. SJS
1/7/2017 MIN vs. LAK
1/8/2017 MIN vs. ANA

MTL
1/3/2017 MTL vs. NSH
1/4/2017 MTL vs. DAL
1/7/2017 MTL vs. TOR
1/9/2017 WSH vs. MTL

NJD
1/3/2017 NJD vs. CAR
1/6/2017 TOR vs. NJD
1/7/2017 EDM vs. NJD
1/9/2017 FLA vs. NJD

NSH
1/3/2017 MTL vs. NSH
1/5/2017 NSH vs. TBL
1/6/2017 NSH vs. FLA
1/8/2017 NSH vs. CHI

NYI
1/6/2017 NYI vs. COL
1/7/2017 NYI vs. ARI

NYR
1/3/2017 BUF vs. NYR
1/4/2017 NYR vs. PHI
1/7/2017 NYR vs. CBJ

OTT
1/7/2017 WSH vs. OTT
1/8/2017 EDM vs. OTT

PHI
1/4/2017 NYR vs. PHI
1/7/2017 TBL vs. PHI
1/8/2017 PHI vs. CBJ

PIT
1/8/2017 TBL vs. PIT

SJS
1/3/2017 LAK vs. SJS
1/5/2017 MIN vs. SJS
1/7/2017 DET vs. SJS

STL
1/5/2017 CAR vs. STL
1/7/2017 DAL vs. STL

TBL
1/3/2017 WPG vs. TBL
1/5/2017 NSH vs. TBL
1/7/2017 TBL vs. PHI
1/8/2017 TBL vs. PIT

TOR
1/3/2017 TOR vs. WSH
1/6/2017 TOR vs. NJD
1/7/2017 MTL vs. TOR

VAN
1/4/2017 ARI vs. VAN
1/6/2017 CGY vs. VAN
1/7/2017 VAN vs. CGY

WPG
1/3/2017 WPG vs. TBL
1/4/2017 WPG vs. FLA
1/7/2017 WPG vs. BUF
1/9/2017 CGY vs. WPG

WSH
1/3/2017 TOR vs. WSH
1/5/2017 CBJ vs. WSH
1/7/2017 WSH vs. OTT
1/9/2017 WSH vs. MTL

