ANA
1/25/2017 EDM vs. ANA

ARI
1/26/2017 VAN vs. ARI

BOS
1/24/2017 DET vs. BOS
1/26/2017 PIT vs. BOS

BUF
1/24/2017 BUF vs. NSH
1/26/2017 BUF vs. DAL

CAR
1/26/2017 LAK vs. CAR

CBJ
1/24/2017 CBJ vs. NYI
1/26/2017 CBJ vs. NSH

CGY
1/24/2017 CGY vs. MTL
1/26/2017 CGY vs. OTT

CHI
1/24/2017 TBL vs. CHI
1/26/2017 WPG vs. CHI

COL
1/25/2017 VAN vs. COL

DAL
1/24/2017 MIN vs. DAL
1/26/2017 BUF vs. DAL

DET
1/24/2017 DET vs. BOS
1/25/2017 TOR vs. DET

EDM
1/25/2017 EDM vs. ANA
1/26/2017 EDM vs. SJS

FLA
1/26/2017 TBL vs. FLA

LAK
1/24/2017 LAK vs. NJD
1/26/2017 LAK vs. CAR

MIN
1/24/2017 MIN vs. DAL
1/26/2017 STL vs. MIN

MTL
1/24/2017 CGY vs. MTL
1/26/2017 MTL vs. NYI

NJD
1/24/2017 LAK vs. NJD
1/26/2017 WSH vs. NJD

NSH
1/24/2017 BUF vs. NSH
1/26/2017 CBJ vs. NSH

NYI
1/24/2017 CBJ vs. NYI
1/26/2017 MTL vs. NYI

NYR
1/25/2017 PHI vs. NYR

OTT
1/24/2017 WSH vs. OTT
1/26/2017 CGY vs. OTT

PHI
1/25/2017 PHI vs. NYR
1/26/2017 TOR vs. PHI

PIT
1/24/2017 STL vs. PIT
1/26/2017 PIT vs. BOS

SJS
1/24/2017 SJS vs. WPG
1/26/2017 EDM vs. SJS

STL
1/24/2017 STL vs. PIT
1/26/2017 STL vs. MIN

TBL
1/24/2017 TBL vs. CHI
1/26/2017 TBL vs. FLA

TOR
1/25/2017 TOR vs. DET
1/26/2017 TOR vs. PHI

VAN
1/25/2017 VAN vs. COL
1/26/2017 VAN vs. ARI

WPG
1/24/2017 SJS vs. WPG
1/26/2017 WPG vs. CHI

WSH
1/24/2017 WSH vs. OTT
1/26/2017 WSH vs. NJD

