ANA
1/10/2017 DAL vs. ANA
1/12/2017 ANA vs. COL
1/14/2017 ANA vs. ARI
1/15/2017 STL vs. ANA

ARI
1/13/2017 WPG vs. ARI
1/14/2017 ANA vs. ARI
1/16/2017 ARI vs. EDM

BOS
1/10/2017 BOS vs. STL
1/12/2017 BOS vs. NSH
1/14/2017 PHI vs. BOS
1/16/2017 NYI vs. BOS

BUF
1/10/2017 PHI vs. BUF
1/12/2017 BUF vs. TBL
1/13/2017 BUF vs. CAR
1/16/2017 DAL vs. BUF

CAR
1/10/2017 CBJ vs. CAR
1/13/2017 BUF vs. CAR
1/14/2017 NYI vs. CAR

CBJ
1/10/2017 CBJ vs. CAR
1/13/2017 CBJ vs. TBL
1/14/2017 CBJ vs. FLA

CGY
1/11/2017 SJS vs. CGY
1/13/2017 NJD vs. CGY
1/14/2017 CGY vs. EDM

CHI
1/10/2017 DET vs. CHI
1/13/2017 CHI vs. WSH
1/15/2017 MIN vs. CHI

COL
1/12/2017 ANA vs. COL
1/14/2017 NSH vs. COL

DAL
1/10/2017 DAL vs. ANA
1/12/2017 DET vs. DAL
1/14/2017 MIN vs. DAL
1/16/2017 DAL vs. BUF

DET
1/10/2017 DET vs. CHI
1/12/2017 DET vs. DAL
1/14/2017 PIT vs. DET
1/16/2017 MTL vs. DET

EDM
1/10/2017 SJS vs. EDM
1/12/2017 NJD vs. EDM
1/14/2017 CGY vs. EDM
1/16/2017 ARI vs. EDM

FLA
1/11/2017 FLA vs. NYI
1/13/2017 NYI vs. FLA
1/14/2017 CBJ vs. FLA

LAK
1/12/2017 STL vs. LAK
1/14/2017 WPG vs. LAK
1/16/2017 TBL vs. LAK

MIN
1/12/2017 MTL vs. MIN
1/14/2017 MIN vs. DAL
1/15/2017 MIN vs. CHI

MTL
1/11/2017 MTL vs. WPG
1/12/2017 MTL vs. MIN
1/14/2017 NYR vs. MTL
1/16/2017 MTL vs. DET

NJD
1/12/2017 NJD vs. EDM
1/13/2017 NJD vs. CGY
1/15/2017 NJD vs. VAN

NSH
1/10/2017 VAN vs. NSH
1/12/2017 BOS vs. NSH
1/14/2017 NSH vs. COL

NYI
1/11/2017 FLA vs. NYI
1/13/2017 NYI vs. FLA
1/14/2017 NYI vs. CAR
1/16/2017 NYI vs. BOS

NYR
1/13/2017 TOR vs. NYR
1/14/2017 NYR vs. MTL

OTT
1/12/2017 PIT vs. OTT
1/14/2017 TOR vs. OTT

PHI
1/10/2017 PHI vs. BUF
1/12/2017 VAN vs. PHI
1/14/2017 PHI vs. BOS
1/15/2017 PHI vs. WSH

PIT
1/11/2017 PIT vs. WSH
1/12/2017 PIT vs. OTT
1/14/2017 PIT vs. DET
1/16/2017 WSH vs. PIT

SJS
1/10/2017 SJS vs. EDM
1/11/2017 SJS vs. CGY
1/14/2017 STL vs. SJS
1/16/2017 WPG vs. SJS

STL
1/10/2017 BOS vs. STL
1/12/2017 STL vs. LAK
1/14/2017 STL vs. SJS
1/15/2017 STL vs. ANA

TBL
1/12/2017 BUF vs. TBL
1/13/2017 CBJ vs. TBL
1/16/2017 TBL vs. LAK

TOR
1/13/2017 TOR vs. NYR
1/14/2017 TOR vs. OTT

VAN
1/10/2017 VAN vs. NSH
1/12/2017 VAN vs. PHI
1/15/2017 NJD vs. VAN

WPG
1/11/2017 MTL vs. WPG
1/13/2017 WPG vs. ARI
1/14/2017 WPG vs. LAK
1/16/2017 WPG vs. SJS

WSH
1/11/2017 PIT vs. WSH
1/13/2017 CHI vs. WSH
1/15/2017 PHI vs. WSH
1/16/2017 WSH vs. PIT

