ANA
10/13/2016 ANA vs. DAL
10/15/2016 ANA vs. PIT
10/16/2016 ANA vs. NYI

ARI
10/15/2016 PHI vs. ARI

BOS
10/13/2016 BOS vs. CBJ
10/15/2016 BOS vs. TOR
10/17/2016 BOS vs. WPG

BUF
10/13/2016 MTL vs. BUF
10/16/2016 BUF vs. EDM

CAR
10/13/2016 CAR vs. WPG
10/16/2016 CAR vs. VAN

CBJ
10/13/2016 BOS vs. CBJ
10/15/2016 SJS vs. CBJ

CGY
10/12/2016 CGY vs. EDM
10/14/2016 EDM vs. CGY
10/15/2016 CGY vs. VAN

CHI
10/12/2016 STL vs. CHI
10/14/2016 CHI vs. NSH
10/15/2016 NSH vs. CHI

COL
10/15/2016 DAL vs. COL
10/17/2016 COL vs. PIT

DAL
10/13/2016 ANA vs. DAL
10/15/2016 DAL vs. COL

DET
10/13/2016 DET vs. TBL
10/15/2016 DET vs. FLA
10/17/2016 OTT vs. DET

EDM
10/12/2016 CGY vs. EDM
10/14/2016 EDM vs. CGY
10/16/2016 BUF vs. EDM

FLA
10/13/2016 NJD vs. FLA
10/15/2016 DET vs. FLA

LAK
10/12/2016 LAK vs. SJS
10/14/2016 PHI vs. LAK

MIN
10/13/2016 MIN vs. STL
10/15/2016 WPG vs. MIN

MTL
10/13/2016 MTL vs. BUF
10/15/2016 MTL vs. OTT

NJD
10/13/2016 NJD vs. FLA
10/15/2016 NJD vs. TBL

NSH
10/14/2016 CHI vs. NSH
10/15/2016 NSH vs. CHI

NYI
10/13/2016 NYI vs. NYR
10/15/2016 NYI vs. WSH
10/16/2016 ANA vs. NYI

NYR
10/13/2016 NYI vs. NYR
10/15/2016 NYR vs. STL
10/17/2016 SJS vs. NYR

OTT
10/12/2016 TOR vs. OTT
10/15/2016 MTL vs. OTT
10/17/2016 OTT vs. DET

PHI
10/14/2016 PHI vs. LAK
10/15/2016 PHI vs. ARI

PIT
10/13/2016 WSH vs. PIT
10/15/2016 ANA vs. PIT
10/17/2016 COL vs. PIT

SJS
10/12/2016 LAK vs. SJS
10/15/2016 SJS vs. CBJ
10/17/2016 SJS vs. NYR

STL
10/12/2016 STL vs. CHI
10/13/2016 MIN vs. STL
10/15/2016 NYR vs. STL

TBL
10/13/2016 DET vs. TBL
10/15/2016 NJD vs. TBL

TOR
10/12/2016 TOR vs. OTT
10/15/2016 BOS vs. TOR

VAN
10/15/2016 CGY vs. VAN
10/16/2016 CAR vs. VAN

WPG
10/13/2016 CAR vs. WPG
10/15/2016 WPG vs. MIN
10/17/2016 BOS vs. WPG

WSH
10/13/2016 WSH vs. PIT
10/15/2016 NYI vs. WSH

