ANA
12/27/2016 SJS vs. ANA
12/29/2016 ANA vs. CGY
12/30/2016 ANA vs. VAN
1/1/2017 PHI vs. ANA

ARI
12/27/2016 DAL vs. ARI
12/29/2016 NYR vs. ARI
12/31/2016 ARI vs. CGY

BOS
12/27/2016 BOS vs. CBJ
12/29/2016 BOS vs. BUF
12/31/2016 BUF vs. BOS
1/2/2017 BOS vs. NJD

BUF
12/27/2016 BUF vs. DET
12/29/2016 BOS vs. BUF
12/31/2016 BUF vs. BOS

CAR
12/28/2016 CAR vs. PIT
12/30/2016 CHI vs. CAR
12/31/2016 CAR vs. TBL

CBJ
12/27/2016 BOS vs. CBJ
12/29/2016 CBJ vs. WPG
12/31/2016 CBJ vs. MIN

CGY
12/27/2016 CGY vs. COL
12/29/2016 ANA vs. CGY
12/31/2016 ARI vs. CGY

CHI
12/27/2016 WPG vs. CHI
12/29/2016 CHI vs. NSH
12/30/2016 CHI vs. CAR
1/2/2017 CHI vs. STL

COL
12/27/2016 CGY vs. COL
12/29/2016 COL vs. DAL
12/31/2016 NYR vs. COL
1/2/2017 COL vs. VAN

DAL
12/27/2016 DAL vs. ARI
12/29/2016 COL vs. DAL
12/31/2016 FLA vs. DAL

DET
12/27/2016 BUF vs. DET
12/29/2016 DET vs. OTT
1/1/2017 DET vs. TOR

EDM
12/29/2016 LAK vs. EDM
12/31/2016 VAN vs. EDM

FLA
12/28/2016 TOR vs. FLA
12/29/2016 MTL vs. FLA
12/31/2016 FLA vs. DAL

LAK
12/28/2016 LAK vs. VAN
12/29/2016 LAK vs. EDM
12/31/2016 SJS vs. LAK

MIN
12/27/2016 MIN vs. NSH
12/29/2016 NYI vs. MIN
12/31/2016 CBJ vs. MIN

MTL
12/28/2016 MTL vs. TBL
12/29/2016 MTL vs. FLA
12/31/2016 MTL vs. PIT

NJD
12/27/2016 PIT vs. NJD
12/29/2016 NJD vs. WSH
12/31/2016 WSH vs. NJD
1/2/2017 BOS vs. NJD

NSH
12/27/2016 MIN vs. NSH
12/29/2016 CHI vs. NSH
12/30/2016 NSH vs. STL

NYI
12/27/2016 WSH vs. NYI
12/29/2016 NYI vs. MIN
12/31/2016 NYI vs. WPG

NYR
12/27/2016 OTT vs. NYR
12/29/2016 NYR vs. ARI
12/31/2016 NYR vs. COL

OTT
12/27/2016 OTT vs. NYR
12/29/2016 DET vs. OTT
1/1/2017 OTT vs. WSH

PHI
12/28/2016 PHI vs. STL
12/30/2016 PHI vs. SJS
1/1/2017 PHI vs. ANA

PIT
12/27/2016 PIT vs. NJD
12/28/2016 CAR vs. PIT
12/31/2016 MTL vs. PIT

SJS
12/27/2016 SJS vs. ANA
12/30/2016 PHI vs. SJS
12/31/2016 SJS vs. LAK

STL
12/28/2016 PHI vs. STL
12/30/2016 NSH vs. STL
1/2/2017 CHI vs. STL

TBL
12/28/2016 MTL vs. TBL
12/29/2016 TOR vs. TBL
12/31/2016 CAR vs. TBL

TOR
12/28/2016 TOR vs. FLA
12/29/2016 TOR vs. TBL
1/1/2017 DET vs. TOR

VAN
12/28/2016 LAK vs. VAN
12/30/2016 ANA vs. VAN
12/31/2016 VAN vs. EDM
1/2/2017 COL vs. VAN

WPG
12/27/2016 WPG vs. CHI
12/29/2016 CBJ vs. WPG
12/31/2016 NYI vs. WPG

WSH
12/27/2016 WSH vs. NYI
12/29/2016 NJD vs. WSH
12/31/2016 WSH vs. NJD
1/1/2017 OTT vs. WSH

