ANA
2019-12-10 ANA vs. MIN
2019-12-12 LAK vs. ANA
2019-12-14 NYR vs. ANA

ARI
2019-12-10 CGY vs. ARI
2019-12-12 CHI vs. ARI
2019-12-14 NJD vs. ARI

BOS
2019-12-11 BOS vs. WSH
2019-12-12 BOS vs. TBL
2019-12-14 BOS vs. FLA

BUF
2019-12-10 STL vs. BUF
2019-12-12 NSH vs. BUF
2019-12-14 BUF vs. NYI

CAR
2019-12-10 CAR vs. EDM
2019-12-12 CAR vs. VAN
2019-12-14 CAR vs. CGY

CBJ
2019-12-12 CBJ vs. PIT
2019-12-14 CBJ vs. OTT
2019-12-16 WSH vs. CBJ

CGY
2019-12-10 CGY vs. ARI
2019-12-12 TOR vs. CGY
2019-12-14 CAR vs. CGY

CHI
2019-12-10 CHI vs. VGK
2019-12-12 CHI vs. ARI
2019-12-14 CHI vs. STL
2019-12-15 MIN vs. CHI

COL
2019-12-11 PHI vs. COL
2019-12-13 NJD vs. COL
2019-12-16 COL vs. STL

DAL
2019-12-10 NJD vs. DAL
2019-12-13 VGK vs. DAL
2019-12-14 DAL vs. NSH
2019-12-16 EDM vs. DAL

DET
2019-12-10 DET vs. WPG
2019-12-12 WPG vs. DET
2019-12-14 DET vs. MTL
2019-12-15 LAK vs. DET

EDM
2019-12-10 CAR vs. EDM
2019-12-12 EDM vs. MIN
2019-12-14 TOR vs. EDM
2019-12-16 EDM vs. DAL

FLA
2019-12-10 TBL vs. FLA
2019-12-12 NYI vs. FLA
2019-12-14 BOS vs. FLA
2019-12-16 OTT vs. FLA

LAK
2019-12-10 NYR vs. LAK
2019-12-12 LAK vs. ANA
2019-12-14 LAK vs. PIT
2019-12-15 LAK vs. DET

MIN
2019-12-10 ANA vs. MIN
2019-12-12 EDM vs. MIN
2019-12-14 PHI vs. MIN
2019-12-15 MIN vs. CHI

MTL
2019-12-10 MTL vs. PIT
2019-12-11 OTT vs. MTL
2019-12-14 DET vs. MTL

NJD
2019-12-10 NJD vs. DAL
2019-12-13 NJD vs. COL
2019-12-14 NJD vs. ARI

NSH
2019-12-10 SJS vs. NSH
2019-12-12 NSH vs. BUF
2019-12-14 DAL vs. NSH
2019-12-16 NSH vs. NYR

NYI
2019-12-12 NYI vs. FLA
2019-12-14 BUF vs. NYI

NYR
2019-12-10 NYR vs. LAK
2019-12-12 NYR vs. SJS
2019-12-14 NYR vs. ANA
2019-12-16 NSH vs. NYR

OTT
2019-12-11 OTT vs. MTL
2019-12-14 CBJ vs. OTT
2019-12-16 OTT vs. FLA

PHI
2019-12-11 PHI vs. COL
2019-12-14 PHI vs. MIN
2019-12-15 PHI vs. WPG

PIT
2019-12-10 MTL vs. PIT
2019-12-12 CBJ vs. PIT
2019-12-14 LAK vs. PIT

SJS
2019-12-10 SJS vs. NSH
2019-12-12 NYR vs. SJS
2019-12-14 VAN vs. SJS

STL
2019-12-10 STL vs. BUF
2019-12-12 VGK vs. STL
2019-12-14 CHI vs. STL
2019-12-16 COL vs. STL

TBL
2019-12-10 TBL vs. FLA
2019-12-12 BOS vs. TBL
2019-12-14 WSH vs. TBL

TOR
2019-12-10 TOR vs. VAN
2019-12-12 TOR vs. CGY
2019-12-14 TOR vs. EDM

VAN
2019-12-10 TOR vs. VAN
2019-12-12 CAR vs. VAN
2019-12-14 VAN vs. SJS
2019-12-15 VAN vs. VGK

VGK
2019-12-10 CHI vs. VGK
2019-12-12 VGK vs. STL
2019-12-13 VGK vs. DAL
2019-12-15 VAN vs. VGK

WPG
2019-12-10 DET vs. WPG
2019-12-12 WPG vs. DET
2019-12-15 PHI vs. WPG

WSH
2019-12-11 BOS vs. WSH
2019-12-14 WSH vs. TBL
2019-12-16 WSH vs. CBJ

